 r=   140.600000000000      z=  -148.400000000000     
 Xi=   1.35000056922300      Theta=  -1.65373959963283     
 r=   140.600000000000      z=  -145.600000000000     
 Xi=   1.35000056922300      Theta=  -1.65373959963283     
 r=   140.600000000000      z=  -142.800000000000     
 Xi=   1.34676034442728      Theta=  -1.65417185620453     
 r=   140.600000000000      z=  -140.000000000000     
 Xi=   1.31930199796144      Theta=  -1.65782760358397     
 r=   140.600000000000      z=  -137.200000000000     
 Xi=   1.29094378251070      Theta=  -1.66158791616416     
 r=   140.600000000000      z=  -134.400000000000     
 Xi=   1.26189664877320      Theta=  -1.66555625380054     
 r=   140.600000000000      z=  -131.600000000000     
 Xi=   1.23197567741626      Theta=  -1.66969376671940     
 r=   140.600000000000      z=  -128.800000000000     
 Xi=   1.20097570711225      Theta=  -1.67395245646947     
 r=   140.600000000000      z=  -126.000000000000     
 Xi=   1.16908142884522      Theta=  -1.67843537921936     
 r=   140.600000000000      z=  -123.200000000000     
 Xi=   1.13620248626241      Theta=  -1.68314680338862     
 r=   140.600000000000      z=  -120.400000000000     
 Xi=   1.10217993058420      Theta=  -1.68806761766711     
 r=   140.600000000000      z=  -117.600000000000     
 Xi=   1.06687776435687      Theta=  -1.69318921309802     
 r=   140.600000000000      z=  -114.800000000000     
 Xi=   1.03031214845947      Theta=  -1.69854351075203     
 r=   140.600000000000      z=  -112.000000000000     
 Xi=  0.997828589347543      Theta=  -1.71202626065447     
 r=   140.600000000000      z=  -109.200000000000     
 Xi=  0.972897261771679      Theta=  -1.73592946145195     
 r=   140.600000000000      z=  -106.400000000000     
 Xi=  0.951105101951694      Theta=  -1.76101250792527     
 r=   140.600000000000      z=  -103.600000000000     
 Xi=  0.930176690365933      Theta=  -1.78392847298338     
 r=   140.600000000000      z=  -100.800000000000     
 Xi=  0.910012486652645      Theta=  -1.80539570861405     
 r=   140.600000000000      z=  -98.0000000000000     
 Xi=  0.890510587054514      Theta=  -1.82624669597147     
 r=   140.600000000000      z=  -95.2000000000000     
 Xi=  0.871609509510843      Theta=  -1.84710319491636     
 r=   140.600000000000      z=  -92.4000000000000     
 Xi=  0.853203086666352      Theta=  -1.86824695791806     
 r=   140.600000000000      z=  -89.6000000000000     
 Xi=  0.835222460901481      Theta=  -1.88991825605111     
 r=   140.600000000000      z=  -86.8000000000000     
 Xi=  0.817661477799632      Theta=  -1.91233325549700     
 r=   140.600000000000      z=  -84.0000000000000     
 Xi=  0.800468550949912      Theta=  -1.93559223744735     
 r=   140.600000000000      z=  -81.2000000000000     
 Xi=  0.783622950519002      Theta=  -1.95983282692896     
 r=   140.600000000000      z=  -78.4000000000000     
 Xi=  0.767098429700760      Theta=  -1.98511247923275     
 r=   140.600000000000      z=  -75.6000000000000     
 Xi=  0.750893903873165      Theta=  -2.01151850773905     
 r=   140.600000000000      z=  -72.8000000000000     
 Xi=  0.734985055435115      Theta=  -2.03911025850215     
 r=   140.600000000000      z=  -70.0000000000000     
 Xi=  0.719400038415291      Theta=  -2.06798215178389     
 r=   140.600000000000      z=  -67.2000000000000     
 Xi=  0.704151185374960      Theta=  -2.09821842862880     
 r=   140.600000000000      z=  -64.4000000000000     
 Xi=  0.689255861898246      Theta=  -2.12989277953905     
 r=   140.600000000000      z=  -61.6000000000000     
 Xi=  0.674756340101407      Theta=  -2.16310768213036     
 r=   140.600000000000      z=  -58.8000000000000     
 Xi=  0.660686319704748      Theta=  -2.19794268216268     
 r=   140.600000000000      z=  -56.0000000000000     
 Xi=  0.647088937924351      Theta=  -2.23448834769823     
 r=   140.600000000000      z=  -53.2000000000000     
 Xi=  0.634013135055725      Theta=  -2.27282482625282     
 r=   140.600000000000      z=  -50.4000000000000     
 Xi=  0.621509658301185      Theta=  -2.31302415486687     
 r=   140.600000000000      z=  -47.6000000000000     
 Xi=  0.609623109978495      Theta=  -2.35514261997281     
 r=   140.600000000000      z=  -44.8000000000000     
 Xi=  0.598412668033039      Theta=  -2.39922436515632     
 r=   140.600000000000      z=  -42.0000000000000     
 Xi=  0.587902912522967      Theta=  -2.44527990533178     
 r=   140.600000000000      z=  -39.2000000000000     
 Xi=  0.578161112991336      Theta=  -2.49331417693968     
 r=   140.600000000000      z=  -36.4000000000000     
 Xi=  0.569204966769788      Theta=  -2.54328495363701     
 r=   140.600000000000      z=  -33.6000000000000     
 Xi=  0.561033820029456      Theta=  -2.59511902979342     
 r=   140.600000000000      z=  -30.8000000000000     
 Xi=  0.553720873402335      Theta=  -2.64874330814214     
 r=   140.600000000000      z=  -28.0000000000000     
 Xi=  0.547246922424576      Theta=  -2.70402297971379     
 r=   140.600000000000      z=  -25.2000000000000     
 Xi=  0.541594685946073      Theta=  -2.76080557907565     
 r=   140.600000000000      z=  -22.4000000000000     
 Xi=  0.536766019167808      Theta=  -2.81892482446719     
 r=   140.600000000000      z=  -19.6000000000000     
 Xi=  0.532776525646033      Theta=  -2.87819455138315     
 r=   140.600000000000      z=  -16.8000000000000     
 Xi=  0.529646720413495      Theta=  -2.93842210023928     
 r=   140.600000000000      z=  -14.0000000000000     
 Xi=  0.527345171889800      Theta=  -2.99938074773798     
 r=   140.600000000000      z=  -11.2000000000000     
 Xi=  0.525846069417475      Theta=  -3.06082623938224     
 r=   140.600000000000      z=  -8.40000000000001     
 Xi=  0.525147772968207      Theta=  -3.12252948298450     
 r=   140.600000000000      z=  -5.59999999999999     
 Xi=  0.525250978566048      Theta=   3.09893217530798     
 r=   140.600000000000      z=  -2.80000000000001     
 Xi=  0.526158969037018      Theta=   3.03741837798376     
