 Xi=   1.27302806031956      Theta=  -2.55684592194250     
 r2=   94.4080237095467      z2=  -67.1944012025258     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -64.4000000000000     
 Xi=   1.26265618630690      Theta=  -2.57721630023986     
 r2=   94.4154561226565      z2=  -64.3917971875655     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -61.6000000000000     
 Xi=   1.25259441201031      Theta=  -2.59796035675818     
 r2=   94.4127530643685      z2=  -61.5926526094169     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -58.8000000000000     
 Xi=   1.24280917652670      Theta=  -2.61907565689449     
 r2=   94.4048878957737      z2=  -58.7947543503238     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -56.0000000000000     
 Xi=   1.23316500871911      Theta=  -2.64053029955983     
 r2=   94.4059585144917      z2=  -55.9943982340031     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -53.2000000000000     
 Xi=   1.22372166744960      Theta=  -2.66236485083365     
 r2=   94.4132404405086      z2=  -53.1926046856266     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -50.4000000000000     
 Xi=   1.21467181359685      Theta=  -2.68464152955974     
 r2=   94.4124984538519      z2=  -50.3933709847136     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -47.6000000000000     
 Xi=   1.20603004059759      Theta=  -2.70735932380257     
 r2=   94.4045620920325      z2=  -47.5955136646720     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -44.8000000000000     
 Xi=   1.19767388556063      Theta=  -2.73045519009122     
 r2=   94.4025422154343      z2=  -44.7965248862343     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -42.0000000000000     
 Xi=   1.18960374114917      Theta=  -2.75390960283058     
 r2=   94.4091354984347      z2=  -41.9961668028161     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -39.2000000000000     
 Xi=   1.18198386756564      Theta=  -2.77775277488657     
 r2=   94.4132502411225      z2=  -39.1962045198799     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -36.4000000000000     
 Xi=   1.17488044601975      Theta=  -2.80199756088536     
 r2=   94.4122528958189      z2=  -36.3964976766774     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -33.6000000000000     
 Xi=   1.16831479452992      Theta=  -2.82664831186901     
 r2=   94.4075243449866      z2=  -33.5972187082127     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -30.8000000000000     
 Xi=   1.16230332749156      Theta=  -2.85170909438858     
 r2=   94.3998848709471      z2=  -30.7979061682311     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -28.0000000000000     
 Xi=   1.15671380955039      Theta=  -2.87712669579178     
 r2=   94.4027731144880      z2=  -27.9984349837786     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -25.2000000000000     
 Xi=   1.15164321863903      Theta=  -2.90289340393481     
 r2=   94.4091351262897      z2=  -25.1992646170160     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -22.4000000000000     
 Xi=   1.14717528675675      Theta=  -2.92897907414951     
 r2=   94.4136119010851      z2=  -22.3999712618502     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -19.6000000000000     
 Xi=   1.14334253454804      Theta=  -2.95531718518359     
 r2=   94.4162061229191      z2=  -19.6008855719745     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -16.8000000000000     
 Xi=   1.14018532933771      Theta=  -2.98187864247695     
 r2=   94.4166678482552      z2=  -16.8006416925249     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -14.0000000000000     
 Xi=   1.13773579544983      Theta=  -3.00861810102603     
 r2=   94.4153698551219      z2=  -14.0011436865215     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -11.2000000000000     
 Xi=   1.13599393173064      Theta=  -3.03554077948722     
 r2=   94.4138008226691      z2=  -11.2005633439275     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -8.40000000000001     
 Xi=   1.13495073943979      Theta=  -3.06259852473459     
 r2=   94.4126141410058      z2=  -8.40107392163927     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -5.59999999999999     
 Xi=   1.13459256774321      Theta=  -3.08975178946142     
 r2=   94.4117411566532      z2=  -5.60153956041458     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  -2.80000000000001     
 Xi=   1.13490888742632      Theta=  -3.11690965253150     
 r2=   94.4110364562451      z2=  -2.80252661230883     
 ------------------------------------------------------------
 r=   94.4000000000000      z=  0.000000000000000E+000
 Xi=   1.13590352564312      Theta=   3.13919203389278     
 r2=   94.4106023042252      z2= -3.215575300286805E-003
 ------------------------------------------------------------
 r=   94.4000000000000      z=   2.80000000000001     
 Xi=   1.13759681025347      Theta=   3.11225465540831     
 r2=   94.4101867254061      z2=   2.79652175348751     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   5.59999999999999     
 Xi=   1.14000516236761      Theta=   3.08549573835749     
 r2=   94.4099921726417      z2=   5.59668035445671     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   8.40000000000001     
 Xi=   1.14313279402989      Theta=   3.05893563457089     
 r2=   94.4094161784755      z2=   8.39664465295392     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   11.2000000000000     
 Xi=   1.14695921108543      Theta=   3.03258133593121     
 r2=   94.4080992722342      z2=   11.1965820672687     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   14.0000000000000     
 Xi=   1.15145197159231      Theta=   3.00647402106744     
 r2=   94.4047927052101      z2=   13.9963103976065     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   16.8000000000000     
 Xi=   1.15657539537692      Theta=   2.98066623728933     
 r2=   94.3988908254252      z2=   16.7964592276676     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   19.6000000000000     
 Xi=   1.16220510872756      Theta=   2.95521403567711     
 r2=   94.3984821917030      z2=   19.5958796885570     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   22.4000000000000     
 Xi=   1.16831908988929      Theta=   2.93016233755568     
 r2=   94.4048144360999      z2=   22.3944170509977     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   25.2000000000000     
 Xi=   1.17501029899157      Theta=   2.90555657412837     
 r2=   94.4098051508182      z2=   25.1933928792562     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   28.0000000000000     
 Xi=   1.18229691937064      Theta=   2.88138944090059     
 r2=   94.4112324404189      z2=   27.9937401710455     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   30.8000000000000     
 Xi=   1.19016566441549      Theta=   2.85765739201681     
 r2=   94.4076991614552      z2=   30.7948435920590     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   33.6000000000000     
 Xi=   1.19856692772664      Theta=   2.83433443099767     
 r2=   94.3995054635198      z2=   33.5976723177974     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   36.4000000000000     
 Xi=   1.20720272049754      Theta=   2.81137318200005     
 r2=   94.4071418459456      z2=   36.3953070927545     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   39.2000000000000     
 Xi=   1.21620731559479      Theta=   2.78881619021166     
 r2=   94.4146640126039      z2=   39.1926835960519     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   42.0000000000000     
 Xi=   1.22564085176218      Theta=   2.76671107492381     
 r2=   94.4143357614232      z2=   41.9929010102035     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   44.8000000000000     
 Xi=   1.23548626171625      Theta=   2.74509562674639     
 r2=   94.4057083358074      z2=   44.7960220225509     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   47.6000000000000     
 Xi=   1.24551133650042      Theta=   2.72390915970859     
 r2=   94.4083895897828      z2=   47.5960384357910     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   50.4000000000000     
 Xi=   1.25577441658093      Theta=   2.70317920176187     
 r2=   94.4163470051146      z2=   50.3923178169553     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   53.2000000000000     
 Xi=   1.26644071588285      Theta=   2.68291628723861     
 r2=   94.4145899028058      z2=   53.1920079813789     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   56.0000000000000     
 Xi=   1.27747065757324      Theta=   2.66307005792251     
 r2=   94.4051463884679      z2=   55.9964726487029     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   58.8000000000000     
 Xi=   1.28855335677764      Theta=   2.64355495940157     
 r2=   94.4097485332226      z2=   58.7930270090628     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   61.6000000000000     
 Xi=   1.29980191106193      Theta=   2.62436403618661     
 r2=   94.4159598114343      z2=   61.5892658633851     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   64.4000000000000     
 Xi=   1.31134345172217      Theta=   2.60554172735333     
 r2=   95.2037496788800      z2=   63.5497214130421     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   67.2000000000000     
 Xi=   1.32299942080079      Theta=   2.58705035826766     
 r2=   95.9881142124740      z2=   65.4451456109026     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   70.0000000000000     
 Xi=   1.33451414002304      Theta=   2.56881698280461     
 r2=   96.7573093118970      z2=   67.3008728359728     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   72.8000000000000     
 Xi=   1.34625890753268      Theta=   2.55096151290156     
 r2=   97.5067970602086      z2=   69.1077657413478     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   75.6000000000000     
 Xi=   1.35813992860227      Theta=   2.53346210838414     
 r2=   98.2381203588633      z2=   70.8699035631263     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   78.4000000000000     
 Xi=   1.36998719636425      Theta=   2.51625150941588     
 r2=   98.9547838243461      z2=   72.5937410073808     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   81.2000000000000     
 Xi=   1.38190422527871      Theta=   2.49934900288980     
 r2=   99.6564527020695      z2=   74.2767558747085     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   84.0000000000000     
 Xi=   1.39405160391543      Theta=   2.48278432825912     
 r2=   100.341193115102      z2=   75.9150089542999     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   86.8000000000000     
 Xi=   1.40614023644678      Theta=   2.46643709696127     
 r2=   101.012873149281      z2=   77.5192804388454     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   89.6000000000000     
 Xi=   1.41819477664923      Theta=   2.45030083312884     
 r2=   101.670519150512      z2=   79.0899225464751     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   92.4000000000000     
 Xi=   1.43043556897923      Theta=   2.43443355492759     
 r2=   102.310350047039      z2=   80.6225003331737     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   95.2000000000000     
 Xi=   1.44265545410954      Theta=   2.41875581639655     
 r2=   102.934335617315      z2=   82.1260236549190     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   98.0000000000000     
 Xi=   1.45476496879978      Theta=   2.40323912801145     
 r2=   103.543362172214      z2=   83.6052471172035     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   100.800000000000     
 Xi=   1.46696364648090      Theta=   2.38796417315741     
 r2=   104.134663915184      z2=   85.0549356149898     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   103.600000000000     
 Xi=   1.47926063914571      Theta=   2.37293243340649     
 r2=   104.708839700774      z2=   86.4769995281106     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   106.400000000000     
 Xi=   1.49130034885068      Theta=   2.35803265188704     
 r2=   105.271498808983      z2=   87.8826198574575     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   109.200000000000     
 Xi=   1.50343910654031      Theta=   2.34338352583738     
 r2=   105.819645911080      z2=   89.2609004516623     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   112.000000000000     
 Xi=   1.51575113714717      Theta=   2.32901167350612     
 r2=   106.353477885063      z2=   90.6091012789608     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   114.800000000000     
 Xi=   1.52787900886226      Theta=   2.31478339318578     
 r2=   106.878394121637      z2=   91.9381044480036     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   117.600000000000     
 Xi=   1.54003141824199      Theta=   2.30073567444815     
 r2=   107.393306046881      z2=   93.2426706260646     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   120.400000000000     
 Xi=   1.55237025990411      Theta=   2.28691689103607     
 r2=   107.896329894787      z2=   94.5169384670501     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   123.200000000000     
 Xi=   1.56470510288894      Theta=   2.27324568119484     
 r2=   108.389488841923      z2=   95.7675480497379     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   126.000000000000     
 Xi=   1.57687817189224      Theta=   2.25963414991385     
 r2=   108.874894353717      z2=   97.0016185516494     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   128.800000000000     
 Xi=   1.58923407930734      Theta=   2.24617363954955     
 r2=   109.348495882866      z2=   98.2106556770675     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   131.600000000000     
 Xi=   1.60165188744152      Theta=   2.23283951577697     
 r2=   109.810954248170      z2=   99.3983145811626     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   134.400000000000     
 Xi=   1.61383858455437      Theta=   2.21955039722527     
 r2=   110.264897767060      z2=   100.573340916963     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   137.200000000000     
 Xi=   1.62228228286562      Theta=   2.21046738326630     
 r2=   110.571147130709      z2=   101.372204888876     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   140.000000000000     
 Xi=   1.62228228286562      Theta=   2.21046738326630     
 r2=   110.571147130709      z2=   101.372204888876     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   142.800000000000     
 Xi=   1.62228228286562      Theta=   2.21046738326630     
 r2=   110.571147130709      z2=   101.372204888876     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   145.600000000000     
 Xi=   1.62228228286562      Theta=   2.21046738326630     
 r2=   110.571147130709      z2=   101.372204888876     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   148.400000000000     
 Xi=   1.62228228286562      Theta=   2.21046738326630     
 r2=   110.571147130709      z2=   101.372204888876     
 ------------------------------------------------------------
 r=   94.4000000000000      z=   151.200000000000     
 Xi=   1.62228228286562      Theta=   2.21046738326630     
 r2=   110.571147130709      z2=   101.372204888876     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -151.200000000000     
 Xi=   1.57766504062631      Theta=  -2.08834995454323     
 r2=   109.282004412108      z2=  -113.956377038181     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -148.400000000000     
 Xi=   1.57766504062631      Theta=  -2.08834995454323     
 r2=   109.282004412108      z2=  -113.956377038181     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -145.600000000000     
 Xi=   1.57766504062631      Theta=  -2.08834995454323     
 r2=   109.282004412108      z2=  -113.956377038181     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -142.800000000000     
 Xi=   1.57614034088138      Theta=  -2.08997317336298     
 r2=   109.224369561499      z2=  -113.815577290935     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -140.000000000000     
 Xi=   1.56327335219436      Theta=  -2.10369543219664     
 r2=   108.741942269742      z2=  -112.621722745821     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -137.200000000000     
 Xi=   1.55035667463826      Theta=  -2.11768989433607     
 r2=   108.257424361791      z2=  -111.397495575244     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -134.400000000000     
 Xi=   1.53761217780578      Theta=  -2.13200190540092     
 r2=   107.767646954887      z2=  -110.138260412837     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -131.600000000000     
 Xi=   1.52503264765472      Theta=  -2.14660141760768     
 r2=   107.271838136946      z2=  -108.845930896336     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -128.800000000000     
 Xi=   1.51247396785517      Theta=  -2.16143228749085     
 r2=   106.770265174304      z2=  -107.524694575946     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -126.000000000000     
 Xi=   1.50001543580011      Theta=  -2.17650421441494     
 r2=   106.261026147339      z2=  -106.172851750475     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -123.200000000000     
 Xi=   1.48769944020368      Theta=  -2.19181065961442     
 r2=   105.742785535695      z2=  -104.790159989667     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -120.400000000000     
 Xi=   1.47543481246342      Theta=  -2.20732084041054     
 r2=   105.215868568815      z2=  -103.378892673262     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -117.600000000000     
 Xi=   1.46320058241929      Theta=  -2.22302638734500     
 r2=   104.680138214968      z2=  -101.939445910724     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -114.800000000000     
 Xi=   1.45115071721745      Theta=  -2.23898131572793     
 r2=   104.133443415356      z2=  -100.466598602967     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -112.000000000000     
 Xi=   1.43913808176400      Theta=  -2.25514166132469     
 r2=   103.577318598182      z2=  -98.9644748856216     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -109.200000000000     
 Xi=   1.42716083719842      Theta=  -2.27151544032909     
 r2=   103.011558121932      z2=  -97.4324984103228     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -106.400000000000     
 Xi=   1.41534059855185      Theta=  -2.28815085400509     
 r2=   102.434127676614      z2=  -95.8660424910695     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -103.600000000000     
 Xi=   1.40362618669554      Theta=  -2.30502864838248     
 r2=   101.844932458280      z2=  -94.2665715684136     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -100.800000000000     
 Xi=   1.39191629356828      Theta=  -2.32211568228466     
 r2=   101.244236356511      z2=  -92.6367945162366     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -98.0000000000000     
 Xi=   1.38029586738934      Theta=  -2.33943932397855     
 r2=   100.629863835503      z2=  -90.9732457715885     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -95.2000000000000     
 Xi=   1.36884013844339      Theta=  -2.35701891558477     
 r2=   99.9997973888524      z2=  -89.2730463998679     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -92.4000000000000     
 Xi=   1.35733070312317      Theta=  -2.37478055347439     
 r2=   99.3558896744103      z2=  -87.5424412380100     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -89.6000000000000     
 Xi=   1.34590484387484      Theta=  -2.39277711666760     
 r2=   98.6958190344168      z2=  -85.7754404261421     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -86.8000000000000     
 Xi=   1.33457188114246      Theta=  -2.41101659931909     
 r2=   98.0192942446586      z2=  -83.9706617842863     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -84.0000000000000     
 Xi=   1.32340959657780      Theta=  -2.42954808622436     
 r2=   97.3252978938419      z2=  -82.1231904994060     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -81.2000000000000     
 Xi=   1.31214339993329      Theta=  -2.44829939638287     
 r2=   96.6174902128534      z2=  -80.2402131603960     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -78.4000000000000     
 Xi=   1.30108007524726      Theta=  -2.46738103820302     
 r2=   95.8926085806115      z2=  -78.3102976788838     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -75.6000000000000     
 Xi=   1.29017410816437      Theta=  -2.48679562552205     
 r2=   95.8170256964463      z2=  -75.5948514797452     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -72.8000000000000     
 Xi=   1.27937252977321      Theta=  -2.50652319718061     
 r2=   95.8152626410696      z2=  -72.7957387808681     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -70.0000000000000     
 Xi=   1.26862936747937      Theta=  -2.52654573205837     
 r2=   95.8199078506556      z2=  -69.9940428983755     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -67.2000000000000     
 Xi=   1.25810870411930      Theta=  -2.54692053903883     
 r2=   95.8185677955034      z2=  -67.1947907294553     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -64.4000000000000     
 Xi=   1.24778516758294      Theta=  -2.56763301886298     
 r2=   95.8145684407563      z2=  -64.3962815686505     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -61.6000000000000     
 Xi=   1.23759695222425      Theta=  -2.58866253145471     
 r2=   95.8148656165327      z2=  -61.5961950407238     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -58.8000000000000     
 Xi=   1.22759070154281      Theta=  -2.61003939212194     
 r2=   95.8177066061840      z2=  -58.7949797346251     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -56.0000000000000     
 Xi=   1.21788269120423      Theta=  -2.63181610294264     
 r2=   95.8158880002867      z2=  -55.9954019157827     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -53.2000000000000     
 Xi=   1.20848026526116      Theta=  -2.65401648130589     
 r2=   95.8111919790734      z2=  -53.1965796963991     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -50.4000000000000     
 Xi=   1.19931777649552      Theta=  -2.67662212029572     
 r2=   95.8115748738244      z2=  -50.3968276727020     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -47.6000000000000     
 Xi=   1.19043942113280      Theta=  -2.69964526642626     
 r2=   95.8155324585776      z2=  -47.5966654263074     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -44.8000000000000     
 Xi=   1.18196307946777      Theta=  -2.72311023257070     
 r2=   95.8154180114263      z2=  -44.7974557540772     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -42.0000000000000     
 Xi=   1.17389991435383      Theta=  -2.74699579104394     
 r2=   95.8128805851222      z2=  -41.9985667144079     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -39.2000000000000     
 Xi=   1.16628360998581      Theta=  -2.77128926227817     
 r2=   95.8081628497998      z2=  -39.1994599978649     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -36.4000000000000     
 Xi=   1.15903594126391      Theta=  -2.79594663242955     
 r2=   95.8113672756788      z2=  -36.3993636566705     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -33.6000000000000     
 Xi=   1.15228282960418      Theta=  -2.82101541481463     
 r2=   95.8148918820468      z2=  -33.5991682738793     
 ------------------------------------------------------------
 r=   95.8000000000000      z=  -30.8000000000000     
